filename,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,label
[UCI]Weight Lifting Exercises,1,-1,1,0.4244490361880864,2.8053068424280747,1.2094405973261033,0.009053193,0.4581909857075569,0.014522218720258885,0.001675636
[UCI]Weight Lifting Exercises,1,-1,0.5398117665831984,1,2.480517802235866,1.013021530291635,0.026781703198425075,0.3682355845726415,0.005964578,0.001426045
[UCI]Weight Lifting Exercises,1,-1,0.9163401,0.9989494640743705,0.12468232444557911,0.969506189,0.00592312,0,0,1.20E-05
[UCI]Weight Lifting Exercises,1,-1,1,1,2.351366779924244,1.1764175043732985,0.041859232,0.5590143438837347,0.018170354136785943,0.00369902
[UCI]Weight Lifting Exercises,1,-1,0.9999906675252949,1,2.4127439042777192,1.0780286125434884,0.026836658650066434,0.4064637148354898,0.010846895246639959,0.002707686
[UCI]Weight Lifting Exercises,1,-1,1,0.4189883084050472,2.323882845560016,0.6911832928358554,0.3458490919283838,0.764397627,0.25690137754904513,0.054340097
[UCI]Weight Lifting Exercises,1,-1,0.8164900816989018,1,0.12495297064944211,1.0234481416104375,0.029561170504296068,0,0,0
[UCI]Weight Lifting Exercises,1,-1,1,1,1.8031209986411143,0.5353592681143284,0.036097569,0.40458047041220935,0.027070829581263882,0.015059686
[UCI]Weight Lifting Exercises,1,-1,1,0.9999998886794006,2.2097074347175463,1.1727501317565805,0.8217005314262302,0.6880737355374019,0.15371872796033628,0.099955697
[UCI]Weight Lifting Exercises,1,-1,0.7602268800915827,1,0.14220181098248735,1.0207254601160018,0.036526649,0,0,-5.81E-06
[UCI]Weight Lifting Exercises,1,-1,1,0.9986755000239789,1.937929957178575,0.7208933673067925,0.004917988,0.4348216905000969,0.014325601417410115,0.001166901
[UCI]Weight Lifting Exercises,1,-1,1,1,1.8780374369988617,0.5913437418995042,0.1451065412980469,0.6067380989935154,0.030334069546851215,0.005466474
[UCI]Weight Lifting Exercises,1,-1,1,1,1.5849639115221685,0.7325572741814588,0.093127256,0.5725432928658096,0.028084738,0.003400031
[UCI]Weight Lifting Exercises,1,-1,0.9873194102197596,1,0.13315555968259202,0.9560707384500554,0.002727636,0,0,-4.19E-06
[UCI]Weight Lifting Exercises,1,-1,0.6193284650130604,0.999951012,0.1381571612024234,1.015456575869396,0.029424717946898556,0,0,3.19E-06
[UCI]Weight Lifting Exercises,1,-1,1,0.9999999999684994,1.8651382904588139,0.8211435521659897,0.8699100474824656,0.5892303670337556,0.10920014916864268,0.03215338
[UCI]Weight Lifting Exercises,1,-1,0.9516432326911741,1,0.1358315302285525,1.0347994313658342,0,0,0,-6.23E-06
[UCI]Weight Lifting Exercises,1,-1,0.11622482438678672,1,0.1353732486375889,1.0025775728806572,0.004870643,0,0,-1.12E-06
[UCI]Weight Lifting Exercises,0,0.9999999999982127,1,0.272407659,1.0000613135374654,0.4171297554858642,0.07300971,0,0,0
[UCI]Weight Lifting Exercises,0,0.9999999999999999,1,0.3631087349276886,1.4685379226355453,0.41159025966475415,0.5616495417263954,0,0,7.14E-06
[UCI]Weight Lifting Exercises,0,0.9998171323790612,0.8223962634625915,0.8738550491303017,0.096365951,1.0237679377901405,0.05581701,0,0,0
[UCI]Weight Lifting Exercises,0,1,0.49544468635108907,0.8663931664726195,0.1736605808702653,1.0117663023894596,0.024616383103645417,0,0,-1.19E-06
[UCI]Weight Lifting Exercises,0,1,0.496871932,0.8663058807861984,0.1740912408146952,1.0118057345679878,0.028153644,0.13951673260889239,0.000282403,4.42E-05
[UCI]Weight Lifting Exercises,0,1,0.5106642626669989,0.8672849498983349,0.17513661463732533,1.0121898940379466,0.027425028020039422,0,0,-2.10E-07
[UCI]Weight Lifting Exercises,0,1,0.5518318195549105,0.8729488791325113,0.17325142495473939,1.0133729933811733,0.028696258,0,0,4.30E-05
[UCI]Weight Lifting Exercises,0,1,0.5106642626669989,0.8672849498983349,0.17513661463732533,1.0121898940379466,0.018976072,0.11995140413498352,0.00020796,-1.91E-06
[UCI]Weight Lifting Exercises,0,1,0.5518318195549105,0.8729488791325113,0.17325142495473939,1.0133729933811733,0.013832874372908985,0,0,6.07E-06
[UCI]Weight Lifting Exercises,0,1,0.7607656929673742,0.8511419047857983,0.1714982708850722,0.9792507664399059,0.023351511359056283,0,0,-4.97E-06
[UCI]Weight Lifting Exercises,0,1,0.8195574824386188,0.8534133739104232,0.17282076501030946,0.9763867405891891,0.008679863,0,0,-4.00E-06
[UCI]Weight Lifting Exercises,0,1,0.7604486018549462,0.8514972694457241,0.1719289308295021,0.9792647616639658,1.301920794789619e-05,0,0,2.60E-06
[UCI]Weight Lifting Exercises,0,1,0.8195574824386188,0.8534133739104232,0.17282076501030946,0.9763867405891891,0.010376600648746853,0,0,-2.18E-06
[UCI]Weight Lifting Exercises,0,0.9999999999949792,0.284825121,0.8680636526904926,0.15177753185381002,0.9935657874218976,0.001806421,0,0,0
[UCI]Weight Lifting Exercises,0,0.9999999999949792,0.284825121,0.8680636526904926,0.15177753185381002,0.9935657874218976,0.000593142,0,0,0
[UCI]Weight Lifting Exercises,0,0.9999997593963423,0.6335704476139941,0.8929250381147463,0.10319304651828475,0.9840758691497413,0.027168532677918494,0,0,0
[openml]kin8nm,1,-1,0.045707835,0.053355729,2.9929567522848943,1.000633373083297,0,1,0.9721093793047941,-0.002672919
[openml]kin8nm,1,-1,0.5944364803935391,0.43418133884984567,2.9930732804967017,1.0091905712606573,0.3984643524723663,0.9656954533326506,0.9518453837522688,0.000957561
[openml]kin8nm,1,-1,0.3412595072104476,0.082456994,2.992738553843206,1.0048803354814764,0.19934920542856105,0.9771955319696726,0.9765101345126663,-0.003821787
[openml]kin8nm,1,-1,0.073369661,0.6593043877299929,2.993117447469542,1.0010175624634097,0,0.983401589,0.9782974629719199,0.002596711
[openml]kin8nm,1,-1,0.7877818192337734,0.8863124297957008,2.9930733163981786,1.0137843872619483,0.6247582831690935,0.9704618085563607,0.7966631121627454,-0.012499542
[openml]kin8nm,1,-1,0.071223996,0.7600405792032763,2.993334668497204,0.9990122762910103,0,0.9727131658391553,0.8902795354825581,-1.90E-05
[openml]kin8nm,1,-1,0.9452238154646821,0.8200813659647854,2.9932011430518894,0.9787787956669022,1,0.9869959529876652,1,-0.0029279
[openml]mv,1,-1,1,1,2.4039889164952326,0.8557398070716269,0.4157596211181756,1,1,1.93868961
[openml]mv,1,-1,1,1,2.7661946968824247,0.898595929,0.007260195,0.7427991793766633,0.081789531,-0.014337042
[openml]mv,1,-1,0.8845212161670375,0.094464902,2.9739501815872886,1.0077958250619796,0.020586404897480225,0.7339688273851211,0.069307822,-0.012370089
[openml]mv,1,-1,0.3554203074879797,1,2.974069544265614,1.0022847639994956,0.070871305,0.7502090013389062,0.066372189,0.011957974
[openml]mv,1,-1,0.056969696,1,2.9738015214473292,1.000353937805882,0.000374172,0.7396261824580447,0.062708948,0.021234083
[openml]mv,1,-1,0.8632137961685796,1,2.974020065713006,1.0073690511694955,0.008543706,0.7374079601351713,0.059746483,-0.003454125
[openml]mv,0,0.5951477698629866,1,0.5603988376466055,0.9030839034733129,0.6828446769258174,1,0.8924505049629846,0.5961834495290026,0.212927577
[openml]mv,0,0.4539762891305772,0.8035249376149067,0.5201667772057843,0.5984157032169426,1.006397307667511,0.039932066,0.5235286247344763,0.007098885,-0.003948994
[openml]mv,0,0.42916505418274353,0.13571626191409825,0.533451028,0.5503306525493467,1.0008465563952311,0.008095431,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9992561896396068,1,2.789569885132493,1.043974102715569,0,0.032949531,0.004156154,0.000450805
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5615073816303537,1,1.843608717494116,1.0101053003815925,0,0,0,0.000246397
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.2421960631743303,1,1.9921626803795298,1.0040222425029015,0,0.02035794,0.006155802,0.001094166
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9620127435089942,1,0.3987795287155056,0.9729392007750648,0,0.000939201,0.000714838,-3.30E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.999190882,1,1.9406476167461246,0.9563286408597164,0,0,0,-0.000130717
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.569952477,1,1.5578718294823117,1.0102927140607199,0,0.000428112,0.000356345,8.67E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.7688313816091557,1,2.545848861916524,1.0156170770811612,0,0.004103237,0.001544284,-1.35E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.20414749901670004,1,1.8606264193286393,1.0033746583040575,0,0.001995796,0.000846533,1.38E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,1,1,0.2850468792473473,1.442883252216034,0.3581254418528225,0.6807544103489953,0.077484081,0.003968707
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999996761385126,1,2.1668949449701174,0.9334331631053978,0,0.0024966,0.000838642,1.59E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.40336771771780155,1,2.7573919108295213,1.006903337096283,0.007660007,0.002592304,0.001074086,-6.99E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.99998612,1,2.5738396995410353,1.0566395914680364,0,0.012596580495149175,0.005236545,0.000209085
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9744174216375174,1,1.5997666225173277,0.9708860461289615,0,0,0,3.05E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.989616669,1,1.7336090924509882,1.0334192148592087,0,0.016912476860312685,0.003908305,0.000150701
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9449764548926628,1,1.7965276737236462,0.9749769324469771,0,0.000888608,0.001804268,5.13E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9994434853372381,1,1.4141709205288362,0.9549960850402321,0,0,0,2.89E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9269882079944644,1,1.9525004055834763,1.0233811426643757,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9908599822112596,1,0.7303059652513018,0.9660076473561061,0,0,0,7.40E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,1,1,0.4033040311368714,1.2074105528176517,0.036648308,0.053094004880449006,0.006472317,-0.001053537
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9983957152816403,1,1.6860658734276972,0.9588626225492235,0,0,0,-1.04E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8759873417774294,1,1.669906161531217,1.0200612430817821,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8653260978830752,1,1.7366895001802052,0.9804893660102514,0,0,0,-9.41E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9732073807398637,1,1.8017610156903843,0.9711202208742593,0,0.000386419,0.001208071,4.32E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8210445006854579,1,1.920334708104327,0.9824707846975412,0,0,0,8.75E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9738348512996179,1,0.9214990199382108,0.9709999566686586,0,0,0,4.36E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.998674531,1,2.496664557559707,0.9581424818794084,0,0.011136603,0.003055031,0.000795077
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9230217673603626,1,2.4209634877982706,1.0230647991374089,0,0.010199029933425679,0.001506767,3.41E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.1382891775865528,1,1.7295631384268577,0.9977278174384181,0,0.000266093,0.000282503,2.02E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9707912306522616,1,1.584809892152474,0.9715617234622701,0,0.002405337,0.001164228,1.51E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.04794036,1,2.3927392965322634,0.9992158007853943,0,0.000519756,0.000442493,8.26E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5340546064879638,1,1.892076677,0.990490095,0,0,0,-9.18E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9998685418192583,1,2.454359661741651,0.9501553366807042,0,0.000901282,0.000764229,8.33E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9551585178639727,1,1.6695350022384914,0.9738368378580902,0,0.010307397578542496,0.001430539,-2.97E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.3302332537553079,1,2.2896645764440096,0.9944372834603648,0,0.006139643,0.001617464,1.15E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999893752915858,1,1.986410257438785,1.0573981633053233,0,0,0,-7.49E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9997815520015011,1,2.4127702346567226,0.95180947,0.009883845,0.02043564,0.002924586,-5.38E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999922697063361,1,1.6317740714095024,1.0582890013245898,0.001743386,0.005656187,0.005380297,0.000154795
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9797696850954835,1,2.458976177785079,1.0302813617938422,0.5620938859007388,0.000696303,0.00128738,4.38E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9926448964149459,1,0.9857994742260026,0.9650491132394361,0,0.002476804,0.002303652,1.44E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9677731041427852,1,1.6119447760112435,0.9720710719216277,0,0.037496202,0.008483341,1.54E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9168203552697632,1,1.0663063384742748,0.9774041633314514,0,0,0,1.15E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.965928043,1,1.637123394378428,0.9723626387005575,0,0.000527551,0.001065999,2.74E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.7860743640628954,1,1.1380140610021154,0.9837896843479962,0,0.001672007,0.002778204,3.57E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.044154837,1,1.8167100468468684,1.000722210340663,0,0,0,4.60E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5877616935232618,1,1.8938341917061892,1.0106950911013073,0,0.002500574,0.000686438,-1.10E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9998274197389693,1,2.4826564694288127,1.048964407826882,0,0.34770980449605343,0.018405082,0.000700547
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9862181121958314,1,1.5440320300422283,0.9678827634227967,0,0,0,2.26E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.7924873726039233,1,2.053662895,0.9835602712106939,0,0.001646759,0.001968474,-1.81E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.4776805443156922,1,0.4028008993225417,0.9916550681959837,0,0.000502952,0.000331309,6.99E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.974691987,1,1.5931934383595703,0.97083158,0,0.000388622,0.001259332,3.86E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.45383498140166423,1,1.636792325216304,0.9921279791838767,0,0.000643609,0.000399212,3.94E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.33587890858026603,1,1.3168855254391483,0.9943360359508384,0,0.000538818,0.000393494,9.86E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8521419228590212,1,2.375184506,0.9811255129812708,0,0,0,-0.00038364
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.3183080818067201,1,1.8324018340463717,0.9946500581676129,0,0.002261418,0.000919188,-1.25E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9944477456671278,1,0.6075202059556134,1.0361600874061063,0.005250975,0.001742335,0.001306752,-4.38E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,1,1,1.1927963470091842,1.1416754710443517,0,0.012647426124849578,0.002326805,-0.000529674
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9269511638748487,1,0.6685519597853486,1.0233781239568749,0,0.031534576,0.001964898,9.24E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9861951575735179,1,1.488794556261345,0.9678905413766762,0,0.028488163,0.010322309,-1.99E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8623623957278861,1,1.3219293683222078,0.9806364091566686,0,0,0,-3.34E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9997103314200432,1,1.8146699962206632,1.0472490832259236,0,0.079070342,0.020673391376880408,0.000578485
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.7037384893678287,1,2.7054497668743864,0.9863766057241833,0.029466898,0.004207985,0.002443486,9.10E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8676985913641715,1,1.0578388095633626,0.9803698427451115,0,0.009042689,0.001001785,1.51E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9564432725691586,1,2.297859012711779,1.026322126564602,0,0.003883193,0.002356275,7.60E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9992629003441706,1,1.2239316320964349,0.9559934040922878,0,0.042466939525072044,0.008082138,8.04E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.999618303,1,2.3544930919245055,0.9536877850477118,0,0.002297573,0.001962258,5.28E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.6276570672068292,1,1.6639313236715165,0.98836412,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9997789559699654,1,1.5501268767734233,1.0481514455408807,0,0,0,1.21E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9865910407380096,1,2.5532035214375157,1.0322452297759181,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8679204842277709,1,1.6727950871742212,0.980358579,0,0.000492105,0.000389765,1.21E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.03514719,1,1.836256081950316,1.0005747708333943,0,0.000422927,0.000897468,0.000241688
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.757263425,1,2.661893215,0.9847634718586032,0,0,0,1.64E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.6204903045757978,1,1.199777803192213,0.988537496,0,0.000199501,0.000223839,-9.93E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.6768893118688288,1,0.5091477321658322,0.987112157,0,0.003808776,0.001269417,-7.30E-07
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5927757490798782,1,2.4880320223823054,1.0108102208122731,0,0.00177969,0.001211162,-1.94E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.2386849917263929,1,1.7999254408949574,0.9960379079963029,0,0.000539187,0.00042332,1.92E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8669649697677287,1,0.44806129043382437,0.9804069775819844,0,0.00058333,0.000256473,6.73E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.99998327,1,2.5682954607546313,0.9438961660823292,0.04153104,0.001718797,0.000539771,3.34E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.33037054657836307,1,0.946649724,0.994434825,0,0.000337968,0.000249313,-9.13E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9993096284190612,1,2.746163379303181,1.044240782894971,0.06701359,0.019914247907912026,0.007871543,0.000309587
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9862932096301729,1,2.497947211769737,1.0321427627910593,0,0.052791903842549816,0.008216483,0.000549142
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.013523539375746463,1,2.602458501363178,0.9997789071087334,0,0,0,-1.82E-07
[UCI]Human Activity Recognition Using Smartphones,1,-1,1,1,2.037561451451953,1.1418360020238727,0,0.34589015304991344,0.041730711,0.004540744
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.3532439798175837,1,2.3730744136895803,0.9940224328120995,0,0.000404613,0.000472538,5.46E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.45722302481083266,1,1.187068189140835,1.0079385718295286,0,0.006816424,0.001587073,5.33E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9948337634675457,1,2.2457975356568944,0.9635354225433335,0.002703874,0.032420526484712456,0.004936738,0.000223439
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8629908871864373,1,1.8394437661559297,0.9806054323278302,0,0.004228829,0.001339852,2.83E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999880479899707,1,2.354640240813748,0.9429348244209104,0.000707514,0.00277859,0.001285474,-2.24E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8047712335693062,1,1.1667166618272105,1.0168939568101456,0,0.003875853,0.002568823,9.62E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9574244726564863,1,1.722860662804489,0.9735537794774646,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9861251961308598,1,2.420838666752646,0.9679141769157128,0.017346898,0.11294452063961309,0.026104733249258133,0.000761106
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9996424933567841,1,2.2439381140925523,1.0465360674152355,0,0.035130143871201815,0.005808951,6.26E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.42319302594912145,1,2.5060132948012805,1.0072790510340555,0,0.085999416,0.014823561477727704,0.000518029
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5456884127181151,1,1.762992014362398,1.009759732991152,0,0.12233764773737553,0.018292609,0.000222095
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9968267095397946,1,2.4258689631275265,1.0384705700766053,0,0.012714787610595127,0.002611878,-5.89E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8649633864754939,1,1.636598946643566,0.9805074951797768,0,0.24974547739052202,0.043657871151674306,0.00118364
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9715971796114321,1,1.792043932201782,0.9714180701148419,0,0.001158475,0.000945048,0.000120507
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.2167894448401071,1,2.139832202,1.0035888240379236,0,0.001406721,0.001167083,4.02E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999990685419551,1,2.4793820735851355,0.9360779437100641,0,0.016622621,0.002623407,1.21E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9989406349351031,1,0.9732449830025416,0.9573106305421222,0,0.000466004,0.000232843,4.24E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5498023149662786,1,1.808990637989219,1.0098489351144508,0,0,0,-3.37E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9764624195630949,1,1.9763500435425034,0.9704675565620356,0,0.007975171,0.001586923,-3.09E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999999915064886,1,2.208975582600146,0.9249949970893373,0,0.002185991,0.000893221,0.000149063
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.15884928128961984,1,1.0504628263691163,0.997385745,0,0,0,-2.63E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8352833106708112,1,0.2925924394212007,0.981878689,0,0.000465256,0.000338494,8.70E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999999998703818,1,2.5767972170699345,0.9163066308655969,0,0.004870944,0.001701833,-0.000184027
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.4764615300024799,1,2.3557745416761495,1.0083204935329866,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.20562828707524128,1,1.801969668106869,0.9966003039236014,0,0.04842707,0.008975678,0.000346006
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9989120034971195,1,2.532799910049529,0.9574088825571012,0,0.00365267,0.001156745,5.85E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9940912365634923,1,0.9324695898781212,0.9641046104079514,0,0,0,-0.000282548
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999113793452785,1,2.765588678485265,1.051095701487139,0,0.003163748,0.001569942,9.50E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5406767776537023,1,1.1912920186700533,0.9903483221306537,0,0.001262273,0.00082335,6.24E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.4770541820910643,1,1.0493480204743955,0.9916676288872368,0.003097373,0.001947208,0.000560683,0.000132141
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9972135706881395,1,1.4560478717829988,0.9610091301581637,0,0,0,8.79E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.5606163895075079,1,2.396966970295309,1.0100856492342314,0,0.026855373640327324,0.008407769,0.00037107
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9953318512579409,1,1.9941868208955185,1.0368894042803098,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9999999999995057,1,1.5050590557707375,1.0940565504748028,0,0.068597444,0.006859241,0.000535376
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9929263227472697,1,1.6524255148719615,0.964879282,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8206710228960525,1,1.5723855673303504,0.9824858341147646,0,0.003480552,0.003275781,-0.000202795
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9811624798243087,1,2.390618087446237,1.030629155695638,0,0.000793319,0.000375172,-1.74E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9377714556473012,1,1.862426293831931,1.0243186796760915,0,0.000630925,0.002097775,-9.37E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.884321121,1,1.724976739653429,0.9794820337279604,0,0.002364565,0.001587679,-8.72E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9974286831399259,1,2.420153924576513,1.0393094716108098,0,0.000481517,0.00038491,-1.65E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9672102069260546,1,1.836600389044609,0.9721615063687759,0,0.005519913,0.005639376,5.63E-06
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.724060009,1,2.5082583635885496,1.0142102944371942,0,0.000677883,0.000462088,2.09E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.994724907,1,2.207503159522181,1.0363766862229584,0,0.001645174,0.000768873,0.000352566
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.053864517,1,1.3531105834433337,1.000881244846601,0,0.000242192,0.000891103,-0.000433166
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9946610881361011,1,2.491448926758756,0.9636740825464694,0,0.003355438,0.001446385,8.71E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.3479850335619237,1,2.270216778211985,0.9941177631935545,0.004609468,0.00161442,0.001070008,6.58E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.7842346486046531,1,2.3933784285293456,0.9838545785113598,0,0.053564298,0.005142472,-0.000147772
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9340722436006903,1,2.269131480725755,0.9760170411511807,0,0.002896353,0.002531847,-3.36E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.8347225126478309,1,1.052014439877166,0.9819027204832068,0,0.004065569,0.001794355,-0.000197954
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.25034014950263694,1,2.422474018070993,0.9958379034524302,0,0.00154928,0.000705248,3.09E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9866983346881795,1,1.1593556721012828,0.9677173632955077,0,0,0,4.20E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9683880258768884,1,1.8818926007269097,1.028029280694757,0,0,0,0
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9993918497409243,1,1.2465847078610732,1.0446911498205937,0,0.039073495,0.014788478952585574,4.72E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.34325444964049645,1,2.061940046586008,1.0057967518916051,0,0.00115828,0.001178581,2.07E-05
[UCI]Human Activity Recognition Using Smartphones,1,-1,0.9568937724115769,1,2.926025252,0.973621194,0,0.013806527606162734,0.001469961,-6.21E-05
